YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY
2022,1,1,1/4/2022 12:00:00 AM,AS,N609AS,73,SIT,JNU,0600,0602,2.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N611AS,10,ADQ,ANC,0700,0838,98.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N611AS,151,ANC,OME,0955,1012,17.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N611AS,152,OME,ANC,1217,1214,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N611AS,50,BRW,ANC,1719,1742,23.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N611AS,51,ANC,BRW,1435,1440,5.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N612AS,60,JNU,KTN,0712,0728,16.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N612AS,60,KTN,SEA,0909,0910,1.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N613AS,102,ANC,SEA,1015,1011,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N613AS,67,JNU,ANC,2048,2142,54.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N613AS,67,KTN,SIT,1733,1832,59.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N613AS,67,SEA,KTN,1540,1641,61.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N613AS,67,SIT,JNU,1918,2008,50.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N614AS,62,ANC,JNU,0750,0818,28.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N614AS,62,JNU,SIT,1020,1053,33.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N614AS,62,KTN,SEA,1332,1352,20.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N614AS,62,SIT,KTN,1153,1219,26.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N614AS,69,KTN,JNU,2024,2113,49.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N614AS,69,SEA,KTN,1830,1936,66.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,65,JNU,ANC,1434,1419,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,65,KTN,WRG,1015,1012,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,65,PSG,JNU,1301,1246,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,65,SEA,KTN,0816,0825,9.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,65,WRG,PSG,1149,1124,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,70,ANC,JNU,1935,1943,8.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N618AS,70,JNU,SIT,2203,2249,46.00,0.00,,9.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N619AS,120,ANC,ADQ,1725,,,1.00,B,
2022,1,1,1/4/2022 12:00:00 AM,AS,N619AS,1248,ANC,ADQ,1005,0957,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N619AS,1249,ADQ,ANC,1200,1152,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N622AS,61,CDV,ANC,1355,1511,76.00,0.00,,76.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N622AS,61,JNU,YAK,1024,1045,21.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N622AS,61,SEA,JNU,0755,0803,8.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N622AS,61,YAK,CDV,1212,1224,12.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N644AS,54,SCC,ANC,0820,0807,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N644AS,55,ANC,SCC,0545,0537,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N644AS,66,ANC,CDV,1345,1439,54.00,0.00,,49.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N644AS,66,CDV,YAK,1527,1630,63.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N644AS,66,JNU,SEA,1849,1920,31.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N644AS,66,YAK,JNU,1706,1753,47.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N919AK,89,SEA,ANC,1430,1549,79.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N919AK,96,ANC,SEA,1855,2011,76.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N920AK,83,SEA,ANC,0600,0618,18.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N920AK,92,ANC,SEA,1220,1239,19.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N924AK,111,SEA,ANC,2150,2238,48.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,AS,N931AK,110,ANC,SEA,0035,0032,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,AS,N931AK,81,SEA,ANC,2255,0033,98.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,DL,N107DU,1220,SEA,FAI,2153,,,1.00,C,
2022,1,1,1/4/2022 12:00:00 AM,DL,N126DU,2305,FAI,SEA,0125,0125,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,DL,N3730B,2457,SEA,ANC,2135,2137,2.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,DL,N3757D,2658,SEA,ANC,1757,1811,14.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,DL,N394DA,2962,SLC,ANC,2240,2249,9.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,DL,N810DN,1359,ANC,SEA,0600,0559,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,DL,N827DN,2471,ANC,SEA,1547,1557,10.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,DL,N827DN,2471,SEA,ANC,1152,1210,18.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,DL,N848DN,1265,ANC,MSP,2245,2310,25.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,DL,N848DN,2236,MSP,ANC,1822,1856,34.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,DL,N849DN,2298,ANC,SLC,0051,0052,1.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,DL,N871DN,1382,ANC,SEA,0130,0128,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2023,ANC,FAI,0920,0918,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2032,FAI,ANC,1100,1051,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2149,ANC,FAI,1910,,,1.00,A,
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2174,FAI,ANC,2050,,,1.00,A,
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2198,ANC,FAI,1445,1639,114.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2201,FAI,ANC,1625,1826,121.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2357,ANC,FAI,0515,0512,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N623QX,2362,FAI,ANC,0700,0653,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N641QX,2102,ANC,AKN,1030,1027,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N641QX,2134,AKN,ANC,1240,1227,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N641QX,2232,DLG,ANC,1451,1813,202.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,QX,N641QX,2285,SEA,ANC,0700,0700,0.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,QX,N641QX,2471,ANC,DLG,1250,1509,139.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,QX,N641QX,2570,ANC,SEA,1730,2017,167.00,0.00,,0.00
2022,1,1,1/4/2022 12:00:00 AM,UA,N87513,1959,ANC,DEN,2353,0048,55.00,0.00,,
2022,1,1,1/4/2022 12:00:00 AM,UA,N87513,280,DEN,ANC,1903,1957,54.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N266AK,167,SEA,ANC,2330,0137,127.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N270AK,121,ANC,SEA,0255,0436,101.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N273AK,94,ANC,SEA,0500,0455,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N285AK,193,LAX,ANC,1920,1952,32.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N292AK,223,SEA,FAI,2240,2303,23.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N292AK,234,FAI,SEA,0240,0331,51.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N293AK,197,PDX,ANC,1945,1955,10.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N409AS,71,SEA,JNU,2150,2205,15.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N419AS,123,SEA,FAI,1550,1629,39.00,0.00,,39.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N419AS,72,FAI,ANC,1940,2018,38.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N433AS,176,JNU,SEA,0530,0527,0.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N448AS,124,FAI,SEA,1515,1602,47.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N448AS,1465,SEA,FAI,1120,1152,32.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N461AS,107,SEA,ANC,2015,2127,72.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N461AS,150,ANC,LAX,2355,0132,97.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N462AS,89,SEA,ANC,1430,1440,10.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N464AS,143,SEA,ANC,1130,1148,18.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N464AS,82,ANC,SEA,0600,0602,2.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N464AS,828,ANC,HNL,1630,1628,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N464AS,871,HNL,ANC,2250,2243,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N478AS,102,ANC,SEA,0730,0727,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N479AS,90,ANC,SEA,0900,0857,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N486AS,177,JNU,SEA,1530,1702,92.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N486AS,75,SEA,JNU,1300,1354,54.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N533AS,162,ANC,SEA,0345,0356,11.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N534AS,621,ANC,FAI,1205,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N534AS,622,FAI,ANC,1400,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N534AS,836,ANC,OGG,1650,1642,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N534AS,841,OGG,ANC,2310,2309,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N563AS,110,ANC,SEA,0035,0047,12.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N563AS,81,SEA,ANC,2255,2358,63.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N566AS,96,ANC,SEA,1855,1913,18.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N581AS,154,OTZ,ANC,1132,1233,61.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N581AS,165,ANC,OTZ,0905,1010,65.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N586AS,132,ANC,FAI,0705,1004,179.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N586AS,594,FAI,SEA,0905,1200,175.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N597AS,101,SEA,ANC,1900,1942,42.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N609AS,69,KTN,JNU,2024,2127,63.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N609AS,69,SEA,KTN,1830,1928,58.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N611AS,184,ANC,ADK,1105,1056,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N611AS,187,ADK,ANC,1415,1427,12.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N611AS,54,SCC,ANC,0820,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N611AS,55,ANC,SCC,0545,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N611AS,70,ANC,JNU,1935,1940,5.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N611AS,70,JNU,SIT,2203,2310,67.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N612AS,67,JNU,ANC,2048,2053,5.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N612AS,67,KTN,SIT,1733,1751,18.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N612AS,67,SEA,KTN,1540,1606,26.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N612AS,67,SIT,JNU,1918,1927,9.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,120,ANC,ADQ,1725,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,153,ANC,OME,1536,1538,2.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,153,OME,OTZ,1759,1743,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,153,OTZ,ANC,1932,1910,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,43,ANC,BET,1045,1114,29.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,44,BET,ANC,1257,1321,24.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,62,ANC,JNU,0750,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,62,JNU,SIT,1020,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,62,KTN,SEA,1332,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N613AS,62,SIT,KTN,1153,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N614AS,60,JNU,KTN,0712,0720,8.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N614AS,60,KTN,SEA,0909,0903,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N615AS,45,ANC,BET,1740,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N615AS,46,BET,ANC,1955,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N615AS,61,CDV,ANC,1355,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N615AS,61,JNU,YAK,1024,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N615AS,61,SEA,JNU,0755,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N615AS,61,YAK,CDV,1212,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,1248,ANC,ADQ,1005,1153,108.00,0.00,,104.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,1249,ADQ,ANC,1200,1331,91.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,66,ANC,CDV,1345,1530,105.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,66,CDV,YAK,1527,,,1.00,B,
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,66,JNU,SEA,1849,1920,31.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,66,YAK,JNU,1706,1746,40.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,73,JNU,ANC,0732,0738,6.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N618AS,73,SIT,JNU,0600,0552,0.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N619AS,10,ADQ,ANC,0700,,,1.00,B,
2022,1,1,1/5/2022 12:00:00 AM,AS,N619AS,151,ANC,OME,0955,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N619AS,152,OME,ANC,1217,,,1.00,A,
2022,1,1,1/5/2022 12:00:00 AM,AS,N619AS,50,BRW,ANC,1719,1822,63.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N619AS,51,ANC,BRW,1435,1528,53.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N622AS,64,ANC,JNU,1100,1051,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N622AS,64,JNU,PSG,1330,1328,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N622AS,64,KTN,SEA,1742,1740,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N622AS,64,PSG,WRG,1505,1459,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N622AS,64,WRG,KTN,1619,1606,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N644AS,65,JNU,ANC,1434,1433,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N644AS,65,KTN,WRG,1015,1019,4.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N644AS,65,PSG,JNU,1301,1300,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N644AS,65,SEA,KTN,0816,0838,22.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N644AS,65,WRG,PSG,1149,1141,0.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N918AK,105,SEA,ANC,1815,1829,14.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N918AK,83,SEA,ANC,0600,0605,5.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N918AK,88,ANC,SEA,1015,1019,4.00,0.00,,
2022,1,1,1/5/2022 12:00:00 AM,AS,N919AK,85,SEA,ANC,0830,0853,23.00,0.00,,0.00
2022,1,1,1/5/2022 12:00:00 AM,AS,N919AK,92,ANC,SEA,1220,1247,27.00,0.00,,0.00
